True Class, Assigned Class, Correct, Predicted Score, C0, C1, C2, C3, C4, C5, C6, C7, C8, C9
6, 6, 1, 0.999662040103, 2.71462322557e-07, 6.11264150545e-08, 2.81508098952e-07, 7.76260199547e-08, 1.51512815463e-07, 1.39128750772e-07, 0.999662040103, 6.12061115559e-08, 0.000336299709093, 6.16617720176e-07, 
7, 7, 1, 0.969926998711, 0.002059499542, 9.85778734423e-06, 3.79675580951e-05, 0.000817716763433, 0.000810013276802, 0.00390150311071, 1.8305833042e-05, 0.969926998711, 0.00114717646741, 0.0212709609505, 
2, 2, 1, 0.91939668637, 0.000163178491048, 0.0445823130297, 0.91939668637, 0.0227313044887, 0.000145214531876, 0.00148302944335, 0.000620634856309, 0.000186385294435, 0.010452309822, 0.000238943673029, 
7, 7, 1, 0.996988132338, 4.83040284995e-06, 1.36797545841e-06, 0.000367097290969, 0.00144781978585, 1.52312604316e-05, 1.303985246e-05, 2.41871777779e-07, 0.996988132338, 3.53638849255e-05, 0.00112687533725, 
8, 8, 1, 0.937550954529, 0.000523182190443, 0.000126988511765, 0.00409462735848, 0.0440222059968, 0.000225559918151, 0.001164286502, 4.13397835778e-05, 0.000379650543844, 0.937550954529, 0.011871204666, 
8, 0, 0, 0.905362863003, 0.905362863003, 3.58850921708e-05, 0.00298090106669, 0.00698877242352, 0.00021651458124, 0.0450205219102, 0.00821990905831, 0.000314920628531, 0.0282964816196, 0.00256323061631, 
1, 1, 1, 0.965232843813, 0.000122057972175, 0.965232843813, 0.0121251381913, 0.00227564339684, 0.00284804619366, 0.000786432794306, 0.000376178843067, 0.0118823015391, 0.00274987654512, 0.00160148071118, 
9, 9, 1, 0.947798096269, 4.03772002276e-05, 4.46052138272e-05, 0.000128850579875, 0.000912002835996, 0.00157847841463, 3.23181478925e-05, 1.17100280826e-05, 0.0482736611398, 0.00117990017089, 0.947798096269, 
7, 7, 1, 0.978115939838, 4.95970599518e-05, 1.18058242484e-05, 0.00063039412078, 0.00258427051511, 0.000239690001577, 0.000200033661796, 3.16878545069e-06, 0.978115939838, 0.000110676987794, 0.0180544232055, 
1, 1, 1, 0.95741295328, 0.000217463607191, 0.95741295328, 0.000706572806768, 0.00436208450209, 0.000271431785365, 0.00883889869155, 0.000594707458138, 0.000774193554637, 0.0250781845107, 0.00174350980368, 
1, 1, 1, 0.963134013697, 0.0003266228221, 0.963134013697, 0.00504392092487, 0.00825664368607, 0.000577009660456, 0.00873700761012, 0.000402273166701, 0.00606841937506, 0.00589136294195, 0.00156272611606, 
7, 7, 1, 0.99794684147, 1.00455419679e-05, 1.77008223332e-06, 0.00116150075341, 0.000278097076114, 0.00011976848695, 2.0753700175e-05, 2.83689305777e-06, 0.99794684147, 1.90410475906e-05, 0.000439344948529, 
5, 5, 1, 0.905123958642, 0.00203674174419, 0.00051619646989, 0.00242241085345, 0.0771458217752, 4.90827517134e-05, 0.905123958642, 0.000204183730359, 7.60973840489e-05, 0.0119290950208, 0.000496411627893, 
3, 3, 1, 0.928380123941, 0.0026094332816, 0.00410789412432, 0.013283490754, 0.928380123941, 0.00013298771216, 0.0372679763949, 0.000846357553866, 0.00250751490804, 0.00885860291637, 0.00200561841347, 
3, 3, 1, 0.988809894645, 3.87320764608e-05, 0.000193529932775, 0.00272330738309, 0.988809894645, 1.80759358841e-05, 0.0042095195977, 0.000195337466467, 1.06178556124e-05, 0.00372956497638, 7.1420130253e-05, 
5, 5, 1, 0.580969082648, 0.00139257428029, 0.0032290309107, 0.00282766428231, 0.141206588725, 0.000459249730983, 0.580969082648, 0.003968076507, 0.000437928795399, 0.264685182417, 0.000824621703641, 
1, 1, 1, 0.997676601467, 4.19411002306e-07, 0.997676601467, 0.000198931857487, 0.000714264712045, 3.24193253709e-05, 1.49993088969e-05, 6.15174381791e-06, 0.000725074013284, 0.000363429441403, 0.000267708719289, 
3, 3, 1, 0.976446303485, 0.000110416896754, 0.000110792259544, 0.000146916112664, 0.976446303485, 6.2520989818e-05, 0.015774830893, 2.39323748603e-05, 3.35134142692e-05, 0.0072069138199, 8.3859753738e-05, 
7, 7, 1, 0.998694320245, 4.3024813074e-05, 5.44850868808e-06, 0.000747199007903, 6.93630844271e-05, 4.98101810349e-05, 5.72928819568e-05, 3.13201064272e-05, 0.998694320245, 8.31476748752e-05, 0.000219073496828, 
6, 6, 1, 0.933877842101, 0.00675607450188, 4.2659603182e-05, 0.015607960806, 0.00232091192264, 0.0312994431829, 0.00100898260147, 0.933877842101, 0.00429485884994, 0.000393073324247, 0.00439819310655, 
1, 1, 1, 0.995831766241, 1.52862925208e-06, 0.995831766241, 0.000361833217355, 0.0029383657032, 1.23397591466e-05, 6.87959951668e-05, 1.69909594822e-05, 7.43673495813e-05, 0.00062927514266, 6.47370030706e-05, 
3, 3, 1, 0.962198055743, 0.00325161222607, 0.00998110402535, 0.0144849190155, 0.962198055743, 0.000120436036977, 0.00688923046214, 0.000590392442049, 0.000320510233467, 0.00197764112372, 0.000186098691795, 
8, 8, 1, 0.944837264697, 0.000182480654937, 0.000245518684826, 0.0339964748757, 0.00821806776002, 0.00174775389888, 0.00148408479408, 0.000655102659034, 0.00114929177002, 0.944837264697, 0.00748396020588, 
7, 7, 1, 0.988833557015, 7.59651502934e-06, 4.62654980063e-05, 0.000158577081415, 0.000638842199993, 6.6902437627e-05, 7.15093446675e-05, 9.7757060445e-07, 0.988833557015, 9.95846052792e-05, 0.0100761877321, 
5, 5, 1, 0.68595531896, 0.0033174238188, 0.000751048354221, 0.00713296074014, 0.0728913802667, 0.000672618285936, 0.68595531896, 0.000630269632213, 0.00521947654417, 0.220888474843, 0.0025410285555, 
9, 9, 1, 0.92324109366, 0.00173861820591, 3.07075447375e-05, 0.000162762552197, 0.0449551608526, 0.00126912063283, 0.00452974062935, 2.68176008873e-05, 0.00410569705898, 0.0199402812624, 0.92324109366, 
9, 6, 0, 0.599757503727, 0.269524432664, 0.00124856055306, 0.11194531566, 0.00217158590315, 0.00276331906774, 0.00385312880458, 0.599757503727, 0.00257470542852, 0.00298508630787, 0.00317636188395, 
0, 0, 1, 0.948425538382, 0.948425538382, 0.000613919412182, 0.0161690156176, 0.00682382499794, 0.000148090660356, 0.0179631909165, 0.000104995813599, 0.000422108938443, 0.00747374144595, 0.00185557381508, 
0, 0, 1, 0.991451084073, 0.991451084073, 5.73222114951e-05, 0.00214268362001, 0.000562358551216, 1.45595334295e-05, 0.00318726960532, 0.0005158189181, 1.05653422157e-05, 0.00202824500696, 3.00931385433e-05, 
2, 2, 1, 0.920222052055, 1.72786035796e-05, 0.0490208310617, 0.920222052055, 0.0277240697465, 1.02732161081e-05, 4.77154562591e-05, 0.000204109384639, 9.88267596428e-05, 0.00263379561948, 2.10480973183e-05, 
8, 8, 1, 0.960210595766, 4.00258048434e-05, 0.0125129538511, 0.0138026823561, 0.011067716963, 0.000210494031634, 0.000737097891637, 0.000869206287881, 0.000102769735161, 0.960210595766, 0.000446457312795, 
8, 8, 1, 0.867067232884, 0.0387455427512, 0.00319021952325, 0.00752865240297, 0.0664434279065, 0.00145072590012, 0.00707207350685, 0.0022180458673, 0.0014598071975, 0.867067232884, 0.00482427206009, 
2, 7, 0, 0.732066528811, 0.00258646929959, 0.00077502016557, 0.046434345815, 0.00691644146719, 0.00112195823488, 0.00187399214563, 0.000677002548715, 0.732066528811, 0.196976978597, 0.0105712629155, 
3, 3, 1, 0.94222908439, 0.000409942889418, 0.00027193373098, 0.0154350119512, 0.94222908439, 0.000756541198012, 0.0126243641357, 0.00116830985549, 0.000631522027997, 0.0256724345679, 0.000800855253534, 
7, 7, 1, 0.994606702128, 6.91122523478e-06, 3.88059067475e-06, 0.000356768894758, 0.00149553291182, 2.25804428523e-05, 1.06444319648e-05, 4.25952294145e-07, 0.994606702128, 3.76960270514e-05, 0.00345885739579, 
1, 1, 1, 0.960752421488, 6.76073624891e-05, 0.960752421488, 0.0053813215553, 0.00590799604539, 0.000293159608039, 0.000172355080924, 4.13988197726e-05, 0.0118321063112, 0.0132965054239, 0.00225512830462, 
3, 3, 1, 0.995283456478, 4.51976858736e-06, 4.62926308421e-06, 6.26516901813e-06, 0.995283456478, 3.67731623264e-06, 0.00360469249222, 9.13650005959e-06, 9.14368607687e-07, 0.0010498887931, 3.28198513478e-05, 
0, 0, 1, 0.999935684075, 0.999935684075, 1.22166049281e-08, 3.88191371808e-05, 1.28645777663e-07, 7.25032994307e-08, 7.52276361589e-08, 2.26095996832e-05, 2.24291292938e-08, 2.15500653554e-07, 2.3606646878e-06, 
3, 8, 0, 0.618608362362, 0.00139378624737, 0.0418201237981, 0.00519801347046, 0.31609904512, 0.000294627306031, 0.0154596603461, 0.000548315579522, 0.000224677595486, 0.618608362362, 0.000353388174408, 
4, 4, 1, 0.996444045479, 5.44120999586e-05, 9.29446076181e-05, 0.000234120404983, 4.39821043265e-05, 0.996444045479, 0.000106685148551, 7.01805452434e-05, 0.000349345841117, 0.00103753755929, 0.0015667462098, 
4, 4, 1, 0.99944995157, 6.45983664147e-08, 7.38451422701e-08, 5.78884557365e-08, 8.01701565362e-08, 0.99944995157, 7.68295321652e-05, 4.9226999491e-05, 1.0395233857e-05, 2.68608995955e-05, 0.000386459262339, 
3, 3, 1, 0.997278418387, 0.000333922691555, 7.36655821224e-07, 0.000185021553438, 0.997278418387, 4.65427209228e-08, 0.00202044786723, 4.91920214633e-08, 0.000126365262482, 4.16373345482e-05, 1.33545133673e-05, 
8, 8, 1, 0.765002882617, 0.00140993545131, 0.00885153912522, 0.00322653057557, 0.0247594736789, 0.0017799093166, 0.185215617628, 0.00390503788338, 0.000258877812858, 0.765002882617, 0.00559019591078, 
9, 9, 1, 0.965404339065, 7.30170453517e-05, 0.00103828632663, 0.00579275086458, 0.0034537630792, 0.0112887156234, 0.000311469888138, 0.000540773474722, 0.00293381039431, 0.00916307423897, 0.965404339065, 
2, 2, 1, 0.994479979189, 4.07939750433e-06, 6.13950406425e-06, 0.994479979189, 0.00409803874691, 8.1873939018e-05, 4.43168808835e-06, 0.000251524518535, 0.00086665904935, 0.000184103290927, 2.31706763799e-05, 
3, 3, 1, 0.731543453916, 0.00666811814813, 0.00175173878712, 0.0015720077996, 0.731543453916, 0.00377771091978, 0.229813587784, 0.000862212542189, 0.00073963483578, 0.0162962125496, 0.00697532271788, 
9, 9, 1, 0.862057087173, 0.000590099427376, 0.000374273537935, 0.000584164081322, 0.0145202741911, 0.0200257934253, 0.078594962696, 0.000411677700822, 0.0218799052505, 0.000961762516438, 0.862057087173, 
7, 7, 1, 0.994215711619, 6.4214138743e-05, 7.58995103088e-06, 0.00245744320108, 5.0156017427e-05, 1.32392115013e-05, 6.02052209543e-06, 7.58895295642e-07, 0.994215711619, 0.000216505369316, 0.00296836107406, 
1, 1, 1, 0.994205476789, 1.52206368009e-05, 0.994205476789, 0.00106420494912, 0.00139244447768, 0.000251283364451, 0.000157308273585, 9.11631638876e-05, 0.00192086625018, 0.000344378882349, 0.000557653213169, 
1, 1, 1, 0.996740543707, 8.30562096889e-07, 0.996740543707, 0.000354461668333, 0.00191880345628, 3.19902160167e-05, 3.20017093495e-05, 1.09542128836e-05, 0.000336369799466, 0.000424261498028, 0.000149783170445, 
7, 7, 1, 0.944279238639, 0.000255832410259, 1.94036832498e-05, 0.00391246630917, 0.0438393085327, 0.000267874488186, 0.000410753369217, 2.34965011849e-05, 0.944279238639, 8.34709663366e-05, 0.00690815510042, 
0, 0, 1, 0.881404599201, 0.881404599201, 8.07304770029e-07, 0.00048622339154, 5.96586626054e-06, 4.72094254588e-05, 0.00118634475215, 0.116757145634, 1.73658206601e-06, 0.000104859395735, 5.10844741698e-06, 
4, 4, 1, 0.971503143089, 0.0022807396211, 8.00500374474e-06, 0.00285094738547, 7.91227028152e-06, 0.971503143089, 0.000364718140846, 0.0216575141473, 0.000211182623269, 0.00033830953079, 0.000777528188562, 
9, 9, 1, 0.661080851109, 0.00265400781325, 0.0387483140784, 0.00676642043852, 0.083967679574, 0.0196405774832, 0.131865183586, 0.00348203241742, 0.0132761333627, 0.0385188001369, 0.661080851109, 
6, 6, 1, 0.99999087962, 2.1075521013e-09, 1.0298082264e-09, 6.94714397703e-09, 1.27635450213e-09, 6.30333718395e-09, 1.74627921888e-09, 0.99999087962, 1.48898937433e-08, 8.75247604531e-06, 3.33603328553e-07, 
5, 5, 1, 0.880299285509, 0.000252119748623, 0.000645668345594, 0.0134641402604, 0.0735315520819, 0.000489530456863, 0.880299285509, 0.00901632610644, 0.000115987462347, 0.0195234721808, 0.00266191784839, 
9, 9, 1, 0.988720979065, 2.25454340833e-05, 4.07372404399e-05, 0.000804614353774, 0.000721357407735, 0.00567477939209, 4.78215262956e-05, 5.72171685173e-05, 0.00286261311183, 0.00104733530013, 0.988720979065, 
1, 1, 1, 0.992913622013, 3.08347284749e-06, 0.992913622013, 0.000207820520652, 0.00124163990167, 3.94698329185e-05, 4.00910618176e-05, 6.93600725877e-06, 0.00249874250459, 0.00230478308729, 0.000743811598, 
7, 2, 0, 0.344217579983, 0.00109271048183, 0.0447966909543, 0.344217579983, 0.237365306466, 0.0041968463144, 0.0124187988611, 0.0150873641292, 0.321904115124, 0.0102210326166, 0.00869955506937, 
0, 0, 1, 0.949900777508, 0.949900777508, 5.26339218111e-05, 1.91811336135e-05, 7.54088091558e-05, 2.03753108495e-05, 0.042694194089, 1.0946239076e-05, 0.00019987295226, 0.0069611590934, 6.54509423163e-05, 
2, 2, 1, 0.972700526396, 2.46792604929e-05, 0.00210958492918, 0.972700526396, 0.0153103361587, 0.00015068587743, 3.75723369592e-05, 7.5239937503e-05, 0.00161381214774, 0.00779831024719, 0.000179252708446, 
0, 0, 1, 0.967907397798, 0.967907397798, 4.04998225152e-05, 0.000344702282875, 0.000180620977751, 0.00022046978114, 0.0292756543891, 0.00113217322599, 5.86697999324e-05, 0.000711776338132, 0.000128035584098, 
0, 0, 1, 0.861717238596, 0.861717238596, 0.000181785673718, 0.119014779122, 0.014567317338, 0.000112330986377, 0.00328220882171, 0.000369898655725, 0.000301173097341, 0.000250948599407, 0.000202319109813, 
4, 4, 1, 0.977679535623, 8.37684713466e-05, 1.56773378328e-05, 0.000656955156762, 5.14503529498e-05, 0.977679535623, 8.56559972528e-05, 9.19762991841e-05, 0.00287134998842, 0.00044494171725, 0.0180186890562, 
6, 6, 1, 0.977252355963, 0.000195552055283, 9.43737593586e-05, 0.0172506680871, 0.000261272371432, 0.00363575453362, 0.000977837633147, 0.977252355963, 0.000103440915059, 8.41943198793e-05, 0.000144550362394, 
7, 7, 1, 0.997200566347, 2.77409016076e-05, 1.55825308677e-06, 0.000181156462183, 0.000530613374032, 6.58584222743e-05, 6.73260351687e-05, 1.22062065608e-06, 0.997200566347, 3.04561025731e-05, 0.00189350348133, 
0, 0, 1, 0.594447327568, 0.594447327568, 0.00395701622058, 0.226638378031, 0.0217543292878, 0.0063649945082, 0.0818425388196, 0.0495893535298, 0.00437293156323, 0.00728284564171, 0.00375028482955, 
7, 7, 1, 0.971210364963, 1.10038099901e-05, 0.000102735459395, 0.000867249284416, 0.000286493621835, 0.000259140588199, 1.00122268938e-05, 9.6732677842e-07, 0.971210364963, 0.000282282229923, 0.0269697504898, 
1, 1, 1, 0.998046609681, 2.93566999639e-07, 0.998046609681, 3.472623799e-05, 0.00061794370102, 1.05629566899e-05, 1.21432787382e-05, 3.0937890126e-06, 0.000166107229076, 0.00103098232466, 7.75372347368e-05, 
4, 4, 1, 0.997172917683, 5.24368262434e-05, 8.07977747389e-06, 0.000378278369126, 3.0744051079e-05, 0.997172917683, 7.18260138692e-05, 0.000166934798653, 0.000178530272287, 0.000161773539896, 0.00177847866792, 
6, 6, 1, 0.99798757841, 2.66548642e-05, 4.27926089225e-07, 0.00174377258485, 5.54845373026e-07, 0.000227804362592, 2.56562924988e-07, 0.99798757841, 9.99040534871e-07, 8.26252233457e-06, 3.68888083791e-06, 
4, 4, 1, 0.99485469422, 5.62559392436e-05, 1.19029652684e-05, 0.000591268727157, 0.002015681824, 0.99485469422, 0.00012448376621, 0.000625113429112, 0.000295796320891, 9.97254516319e-05, 0.00132507735627, 
5, 5, 1, 0.864206350912, 0.000915543429597, 0.00657916177, 0.0040842873771, 0.0393429173246, 0.00229791144695, 0.864206350912, 0.000383355068172, 0.0394042878816, 0.021447280142, 0.0213389046476, 
4, 4, 1, 0.999752763033, 4.20515345578e-08, 2.2298608396e-08, 3.86745435e-08, 2.07582213875e-08, 0.999752763033, 1.30381468548e-06, 3.6313303259e-06, 3.0081466603e-06, 0.000174375381917, 6.47945105138e-05, 
9, 9, 1, 0.953793918853, 9.94520804776e-05, 6.26333393557e-06, 0.00200296636039, 7.76842055294e-05, 0.0324362892527, 2.10263534989e-05, 4.13267662217e-05, 0.0113567199932, 0.000164352801237, 0.953793918853, 
9, 9, 1, 0.880206060552, 5.81724796349e-05, 0.000126639851456, 0.00564536160309, 0.0301613661714, 0.0475461295502, 0.00130919618833, 0.000174052704716, 0.0321938173138, 0.00257920358524, 0.880206060552, 
1, 1, 1, 0.974191399948, 2.74865173366e-05, 0.974191399948, 0.00517345783927, 0.00348852114211, 5.45678552148e-05, 0.000308566977588, 2.98485249865e-05, 0.00983913883664, 0.00579100687201, 0.00109600548648, 
7, 7, 1, 0.992673185348, 2.94730740387e-05, 6.11317723812e-05, 0.000101109821144, 0.00476690883369, 0.000252077546263, 3.21465954303e-05, 1.48594466033e-05, 0.992673185348, 7.84831603408e-05, 0.00199062440214, 
9, 9, 1, 0.767616662218, 9.5113271489e-05, 0.000151269161523, 0.00248650243822, 0.0024773939316, 0.0279362894747, 0.000300172999106, 0.000117369641216, 0.197935477513, 0.000883749351121, 0.767616662218, 
5, 5, 1, 0.986366383364, 0.000257036039787, 9.21767416478e-07, 6.45397300955e-05, 0.00555619415452, 6.1568051204e-05, 0.986366383364, 1.06322379414e-05, 1.59966868781e-05, 0.00706302714503, 0.000603700822689, 
3, 3, 1, 0.970358232048, 0.000288385219816, 0.00172860942691, 0.00103867399347, 0.970358232048, 0.00182756598592, 0.00807332559395, 0.00100961861137, 0.000132286996704, 0.00885474377092, 0.00668855835278, 
3, 3, 1, 0.964518043523, 1.69112885502e-05, 0.0175822931642, 0.00100917056149, 0.964518043523, 0.000261242076554, 0.00160352514265, 0.000136643046369, 0.000588219426498, 0.0106236618988, 0.00366028987198, 
8, 8, 1, 0.998609669947, 2.1002117396e-05, 1.00139568343e-06, 0.000184017281585, 0.00078273465611, 1.21147123354e-05, 0.000165854948288, 1.42044704222e-06, 6.99709150512e-06, 0.998609669947, 0.000215187403385, 
2, 2, 1, 0.993567902881, 9.32554102868e-06, 6.09119158939e-06, 0.993567902881, 1.66558719483e-05, 0.00306297017212, 6.9179323982e-06, 0.00325403132459, 5.93226180932e-06, 4.975399991e-05, 2.04188233655e-05, 
3, 3, 1, 0.709541644644, 0.164890652964, 0.00148680625573, 0.0544519138419, 0.709541644644, 0.000274585089954, 0.0429644797109, 0.0242075656441, 0.000977980642368, 0.000599028703823, 0.000605342502714, 
6, 6, 1, 0.998601887678, 4.30508168208e-06, 5.12065338442e-07, 0.00102707946548, 1.23109564278e-06, 0.000325292370287, 6.53917214882e-06, 0.998601887678, 2.83754340755e-06, 2.69017957085e-05, 3.41373219781e-06, 
2, 2, 1, 0.993633531765, 6.63886891311e-06, 1.37193418197e-05, 0.993633531765, 0.00585413688664, 6.11476190629e-07, 9.88184253593e-07, 6.59566633847e-05, 2.59777907063e-07, 0.000423907347296, 2.49688918658e-07, 
2, 2, 1, 0.992301249171, 7.96501072424e-06, 0.00411243297785, 0.992301249171, 0.002300620313, 7.4881095956e-06, 1.1388231763e-05, 3.20004724982e-05, 4.14458511499e-06, 0.00122100106334, 1.71006485372e-06, 
1, 1, 1, 0.996352226652, 1.39228317354e-06, 0.996352226652, 0.000566635992794, 0.000661402789012, 1.36652468903e-05, 1.965927625e-05, 0.000582655102336, 4.71332640295e-05, 0.00172485596738, 3.03734265487e-05, 
1, 1, 1, 0.994778904154, 1.55171803741e-05, 0.994778904154, 0.000301499193647, 0.000976634998381, 4.23202652494e-05, 0.000833895815568, 0.00016097051185, 0.000139996023319, 0.00265530037125, 9.49614866845e-05, 
1, 1, 1, 0.99633823029, 9.66724238504e-07, 0.99633823029, 0.00135264950333, 0.000585619769872, 3.38713863741e-05, 5.20059669253e-05, 1.67893657214e-05, 0.000575350638996, 0.000909462857777, 0.000135053496838, 
1, 1, 1, 0.976048174086, 0.000118628573181, 0.976048174086, 0.00365383590375, 0.00701316751154, 0.000200951903697, 0.00524071590119, 0.00308004776306, 7.0923736717e-05, 0.00400464404915, 0.000568910571435, 
1, 1, 1, 0.997366783242, 9.78390009281e-07, 0.997366783242, 0.000327818636737, 0.000204351887076, 2.31091011476e-05, 4.48843666826e-05, 1.15545602604e-05, 0.00097542455627, 0.000850235808938, 0.000194859450906, 
6, 6, 1, 0.994220894312, 2.380534947e-05, 6.34670798104e-06, 0.000606803791299, 9.51336658732e-05, 0.003022398043, 0.00133990916639, 0.994220894312, 0.000145349150263, 3.40403292515e-05, 0.000505319483981, 
9, 9, 1, 0.812182288127, 4.45427091937e-05, 0.000129012881188, 0.000550971963161, 0.000386404953387, 0.179785463445, 0.000142363389026, 0.000419980520826, 0.00613247525849, 0.000226496752038, 0.812182288127, 
8, 8, 1, 0.860008048794, 5.63967461021e-05, 0.129939664502, 0.00379161775714, 0.00566731891385, 2.44686741984e-05, 6.74275621443e-05, 1.80554198485e-05, 0.000292298377261, 0.860008048794, 0.000134703253755, 
4, 4, 1, 0.999759407762, 2.49320954514e-08, 1.7160016224e-08, 1.64606420828e-08, 2.35635503172e-08, 0.999759407762, 1.45762347227e-05, 2.54344213582e-06, 0.000104844933144, 2.09998628838e-05, 9.75456492632e-05, 
3, 3, 1, 0.998391557554, 2.93467110683e-06, 0.00015022547702, 4.94959604504e-05, 0.998391557554, 5.65733669043e-07, 0.00103011071728, 8.33159461764e-06, 6.54802281185e-05, 0.00018029620969, 0.000121001854202, 
7, 7, 1, 0.959985790885, 0.000468109000578, 0.000204157662185, 0.000191547878642, 0.000268911953677, 0.007186938141, 0.000435815919926, 0.000229263498768, 0.959985790885, 0.00124353247636, 0.0297859325839, 
1, 1, 1, 0.976551062596, 1.07471853438e-05, 0.976551062596, 0.00126691131507, 0.00509091331033, 0.000265552183777, 3.70467591371e-05, 2.0892022504e-05, 0.0125701917141, 0.00194829697996, 0.00223838593425, 
6, 6, 1, 0.996287711033, 3.66570781635e-05, 7.82304525287e-06, 0.000721614556071, 0.000166777171, 8.3878143373e-05, 0.00133338533448, 0.996287711033, 1.09327007503e-06, 0.00134281113487, 1.82492334551e-05, 
4, 4, 1, 0.99937148226, 2.37538617569e-05, 6.34509862423e-06, 0.000254482090917, 2.12600342099e-05, 0.99937148226, 2.36478896568e-05, 7.38930763837e-05, 5.45793251689e-05, 1.87058926623e-05, 0.000151850470845, 
5, 9, 0, 0.653032460614, 0.00271750129594, 0.000943895986666, 0.00778974371848, 0.0118224286539, 0.159327026102, 0.0523172862043, 0.00804180594532, 0.00360319518597, 0.100404656293, 0.653032460614, 
0, 0, 1, 0.90290322919, 0.90290322919, 9.11623437728e-05, 0.00682266625981, 0.00027844614499, 0.000174020270745, 0.00157122421543, 0.0872076113932, 5.4461850797e-05, 0.000746645654694, 0.00015053267614, 
4, 9, 0, 0.941237920748, 0.00014028840303, 2.05842509223e-06, 0.000383690080425, 4.52659498614e-05, 0.0567639222845, 4.50031320563e-05, 1.95155766954e-05, 7.86366566277e-05, 0.00128369874338, 0.941237920748, 
7, 7, 1, 0.924750865731, 0.00031451990568, 6.14483981861e-06, 0.000871687035152, 0.00246975778023, 0.000350905794932, 0.000196815357379, 1.91952993958e-05, 0.924750865731, 0.000166119266933, 0.0708539889892, 
4, 4, 1, 0.99868165619, 3.19580456647e-05, 7.24618517666e-06, 0.000178769840362, 2.87652919943e-05, 0.99868165619, 6.35392434363e-05, 2.18336992768e-05, 0.000167999247401, 8.73425077678e-05, 0.000730889748649, 
2, 2, 1, 0.769378157612, 0.000817171256856, 0.0583524409464, 0.769378157612, 0.0302779063193, 0.00200342919037, 0.00497706294629, 0.000760673823183, 0.00372224518566, 0.127329759396, 0.00238115332319, 
4, 4, 1, 0.998900850956, 1.05198404045e-06, 3.00618805685e-07, 0.000625706182513, 1.55337089974e-05, 0.998900850956, 3.22037516599e-07, 1.24025573924e-05, 4.16196496887e-05, 6.82666067177e-05, 0.000333945698299, 
0, 0, 1, 0.999952604697, 0.999952604697, 7.99928425645e-08, 8.79482162906e-06, 2.98827447296e-06, 2.1628329312e-08, 2.27887023148e-05, 3.48644979449e-06, 1.70310776161e-08, 9.19649324064e-06, 2.19095273758e-08, 
7, 7, 1, 0.996445094363, 9.81299887325e-07, 3.44198213729e-05, 0.000219311623256, 0.000421992582003, 9.79353959038e-06, 3.07951564643e-06, 1.4698503212e-07, 0.996445094363, 0.000148187043653, 0.00271699322639, 
0, 0, 1, 0.955813535382, 0.955813535382, 0.00017625453557, 0.0217978644, 0.0182166263032, 9.16750221813e-05, 0.00215961532839, 0.000352464389173, 0.000327414262309, 0.000793892353446, 0.000270658024175, 
1, 1, 1, 0.998580411017, 2.15936956786e-07, 0.998580411017, 0.000341871336073, 0.000279225542176, 2.46809121711e-05, 1.18835130111e-05, 7.07218752086e-06, 0.000243633932931, 0.000455762642664, 5.52429789976e-05, 
9, 0, 0, 0.432166442735, 0.414438043747, 0.000706573196933, 0.0836380697391, 0.0105384372595, 0.0131566671872, 0.0071052903853, 0.0229682603902, 0.00788658845894, 0.00739562690114, 0.432166442735, 
8, 8, 1, 0.474592315592, 0.000426037966362, 0.000796822566305, 0.00136086259375, 0.0141188368468, 0.0028683627667, 0.00243401552784, 0.00032481615662, 0.137669344467, 0.474592315592, 0.365408585517, 
8, 8, 1, 0.820519635481, 0.000689382579051, 0.000686271200095, 0.119985707667, 0.055140534216, 0.000345335948889, 0.000849545018158, 0.00058542498058, 0.000387847853202, 0.820519635481, 0.000810315055897, 
6, 6, 1, 0.998342206969, 2.62236657561e-06, 9.60273471317e-07, 0.000799712746346, 2.0171314836e-05, 0.000586359723043, 0.000104009845579, 0.998342206969, 8.92766689624e-06, 5.94290025662e-05, 7.56000921733e-05, 
0, 0, 1, 0.989716549886, 0.989716549886, 2.88880344061e-05, 0.000616172830776, 0.000368492799278, 0.000173112109904, 0.00139458732916, 0.000143268441759, 0.000679035675895, 0.00117123711035, 0.00570865578221, 
0, 0, 1, 0.99997578733, 0.99997578733, 1.1289712338e-08, 2.39148323305e-06, 6.2732248843e-08, 1.35036554581e-06, 1.12906999163e-06, 8.61397837682e-08, 9.82212747701e-06, 3.31860508893e-07, 9.02760147505e-06, 
4, 4, 1, 0.496839021896, 0.00167682762527, 0.00236797499831, 0.00225232493299, 0.00779855411203, 0.401114628695, 0.00285227948091, 0.00242396893022, 0.496839021896, 0.00445882774611, 0.0782155915825, 
9, 1, 0, 0.679856809214, 0.00105841640882, 0.679856809214, 0.00330669368972, 0.0546622251484, 0.00487076307032, 0.0240461535509, 0.00143362600214, 0.0927723415782, 0.0169221079613, 0.121070863376, 
6, 6, 1, 0.980482285849, 0.00113871073165, 3.89333469266e-05, 0.000662418882081, 0.00091475397855, 0.000144129901377, 0.0159748963233, 0.980482285849, 3.01993157249e-06, 0.000569171799503, 7.16792560649e-05, 
8, 8, 1, 0.975456755619, 4.88757400635e-05, 7.03728508833e-05, 0.0151757246395, 0.00479672786708, 0.000868286628524, 0.00039447752286, 8.72124139845e-05, 3.82543835383e-05, 0.975456755619, 0.00306331233491, 
